path_id	project_id	project_number	course_id	href
322	0	2	7162856	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github
322	0	3	4507926	https://openclassrooms.com/fr/courses/4507926-initiez-vous-a-la-gestion-de-projet-agile
322	0	3	5647281	https://openclassrooms.com/fr/courses/5647281-appliquez-le-principe-du-domain-driven-design-a-votre-application
322	0	3	5249006	https://openclassrooms.com/fr/courses/5249006-concevez-une-interface-cliquable
322	0	3	6510596	https://openclassrooms.com/fr/courses/6510596-developpez-votre-sens-du-service
322	0	4	4425111	https://openclassrooms.com/fr/courses/4425111-perfectionnez-vous-en-python
322	0	4	7150616	https://openclassrooms.com/fr/courses/7150616-apprenez-la-programmation-orientee-objet-avec-python
322	0	4	7160741	https://openclassrooms.com/fr/courses/7160741-ecrivez-du-code-python-maintenable
322	0	6	1603881	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
322	0	6	6106181	https://openclassrooms.com/fr/courses/6106181-simplifiez-vous-le-css-avec-sass
322	0	6	6175841	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript
322	0	6	6573181	https://openclassrooms.com/fr/courses/6573181-adoptez-les-api-rest-pour-vos-projets-web
322	0	7	4366701	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes
322	0	7	6045521	https://openclassrooms.com/fr/courses/6045521-preparez-vous-aux-tests-techniques-pour-devenir-developpeur
322	0	9	4425076	https://openclassrooms.com/fr/courses/4425076-decouvrez-le-framework-django
322	0	9	6911101	https://openclassrooms.com/fr/courses/6911101-developpez-votre-creativite
322	0	10	6179306	https://openclassrooms.com/fr/courses/6179306-securisez-vos-applications-web-avec-lowasp
322	0	10	6398056	https://openclassrooms.com/fr/courses/6398056-ecrivez-la-documentation-technique-de-votre-projet
