src_course_id	src_chapter_id	relation	tgt_course_id	tgt_chapter_id	href
5248811	5588281	references	5192236	0	https://openclassrooms.com/fr/courses/5192236-menez-une-recherche-utilisateur
5249006	0	requires	3938146	0	https://openclassrooms.com/fr/courses/3938146-appropriez-vous-la-demarche-ux-en-pratique
5249006	0	requires	3936801	0	https://openclassrooms.com/fr/courses/3936801-composez-des-interfaces-utilisateurs-en-material-design
5249006	5249013	references	5192236	0	https://openclassrooms.com/fr/courses/5192236-menez-une-recherche-utilisateur
5249006	5777586	references	5248981	0	https://openclassrooms.com/fr/courses/5248981-auditez-lexperience-utilisateur
5249006	5778836	references	3938146	4299306	https://openclassrooms.com/fr/courses/3938146-appropriez-vous-la-demarche-ux-en-pratique/4299306-resumez-lux-du-projet-en-creant-un-storyboard
5249006	5778836	references	3938146	0	https://openclassrooms.com/fr/courses/3938146-appropriez-vous-la-demarche-ux-en-pratique
3936801	0	requires	3013856	0	https://openclassrooms.com/courses/decouvrez-les-fondamentaux-de-l-ux-design
3936801	0	requires	3014016	0	https://openclassrooms.com/courses/realisez-le-mock-up-d-une-application-mobile-avec-adobe-xd
3936801	4307371	requires	3013836	3973731	https://openclassrooms.com/courses/initiez-vous-au-design/observez-autour-de-vous-le-design-est-partout#/id/r-3975029
3936801	4307371	requires	3013856	4053056	https://openclassrooms.com/courses/decouvrez-les-fondamentaux-de-l-ux-design/comprenez-le-principe-d-affordance
3936801	3936808	references	3013856	4088746	https://openclassrooms.com/courses/decouvrez-les-fondamentaux-de-l-ux-design/faites-la-difference-entre-ux-et-ui
3936801	4307366	references	3013856	0	https://openclassrooms.com/courses/decouvrez-les-fondamentaux-de-l-ux-design
3936801	4307366	references	3013856	4088821	https://openclassrooms.com/courses/decouvrez-les-fondamentaux-de-l-ux-design/familiarisez-vous-avec-la-notion-d-usabilite
3936801	4307366	references	3014016	4270486	https://openclassrooms.com/courses/realisez-le-mock-up-d-une-application-mobile-avec-adobe-xd/integrez-la-notion-d-usabilite
3936801	4392371	references	1603881	0	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3
3936801	4392371	references	3504431	0	https://openclassrooms.com/courses/decouper-et-integrer-une-maquette
5248981	5561891	references	5192236	0	https://openclassrooms.com/fr/courses/5192236-menez-une-recherche-utilisateur
5248981	5632251	references	3013836	0	https://openclassrooms.com/fr/courses/3013836-initiez-vous-au-design-thinking
5248981	6734726	references	5248981	5635571	https://openclassrooms.com/fr/courses/5248981-auditez-lexperience-utilisateur/5635571-triez-et-synthetisez-vos-observations
5248981	5635836	references	4805776	0	https://openclassrooms.com/fr/courses/4805776-mettez-en-place-un-systeme-de-veille-informationnelle
5249081	0	requires	5192236	0	https://openclassrooms.com/fr/courses/5192236-menez-une-recherche-utilisateur
5249081	5718316	references	5192236	5446846	https://openclassrooms.com/fr/courses/5192236-menez-une-recherche-utilisateur/5446846-clarifiez-vos-objectifs-et-vos-methodes-pour-la-recherche-utilisateur
5249081	5718391	references	5192236	0	https://openclassrooms.com/fr/courses/5192236-menez-une-recherche-utilisateur
5249081	5718431	references	5238041	0	https://openclassrooms.com/fr/courses/5238041-communiquez-et-formalisez-vos-idees-par-le-storytelling
5248881	0	requires	3013836	0	https://openclassrooms.com/fr/courses/3013836-initiez-vous-au-design-thinking
5248881	0	requires	5238041	0	https://openclassrooms.com/fr/courses/5238041-communiquez-et-formalisez-vos-idees-par-le-storytelling
5248881	0	requires	3938146	0	https://openclassrooms.com/fr/courses/3938146-appropriez-vous-la-demarche-ux-en-pratique
5248881	5778316	references	3013736	0	https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics
5248881	5812636	references	5238041	0	https://openclassrooms.com/fr/courses/5238041-communiquez-et-formalisez-vos-idees-par-le-storytelling
5249071	0	requires	3013836	0	https://openclassrooms.com/fr/courses/3013836-initiez-vous-au-design-thinking
5249071	0	requires	5249081	0	https://openclassrooms.com/fr/courses/5249081-gerez-un-projet-design-avec-plusieurs-methodes-de-ux-mapping
4363511	0	references	4363511	0	https://openclassrooms.com/courses/4363511/Seth%20Godin:%20How%20to%20get%20your%20ideas%20to%20spread
1603881	1606168	references	1603881	1608357	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3/memento-des-balises-html
1603881	1606688	references	1603881	1608902	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3/memento-des-proprietes-css
1603881	1607171	references	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql
1603881	1607717	references	6175841	0	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript
1603881	1607717	references	5543061	0	https://openclassrooms.com/courses/dynamisez-vos-sites-web-avec-javascript
1603881	1607717	references	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql
1603881	1607717	references	2434016	0	https://openclassrooms.com/courses/developpez-des-sites-web-avec-java-ee
1603881	1607717	references	626954	0	https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee
1603881	1607717	references	4262331	0	https://openclassrooms.com/courses/apprenez-a-programmer-en-python
1603881	1607717	references	4425076	0	https://openclassrooms.com/courses/developpez-votre-site-web-avec-le-framework-django
1603881	1607717	references	2913686	0	https://openclassrooms.com/courses/lancez-vous-dans-la-programmation-avec-ruby
1603881	1607717	references	3149156	0	https://openclassrooms.com/fr/courses/3149156-initiez-vous-a-ruby-on-rails
6175841	0	requires	4366701	0	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes
6175841	6278392	references	6175841	6280131	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280131-memorisez-le-vocabulaire-avec-le-glossaire?status=draft
6175841	6278709	references	5543061	0	https://openclassrooms.com/fr/courses/5543061-ecrivez-du-javascript-pour-le-web
6175841	6279176	references	6175841	6280131	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280131-memorisez-le-vocabulaire-avec-le-glossaire?status=draft#/id/r-7177716
6175841	6279919	references	3504461	0	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site
6175841	6279979	references	5641796	0	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement
19980	6760501	references	19980	14828	http://fr.openclassrooms.com/informatique/cours/apprenez-a-programmer-en-c/tp-plus-ou-moins-votre-premier-jeu
19980	6760501	references	19980	0	http://fr.openclassrooms.com/informatique/cours/apprenez-a-programmer-en-c/tp-plus-ou-moins-votre-premier-jeu#r-14805
19980	6760576	references	19980	0	http://fr.openclassrooms.com/informatique/cours/apprenez-a-programmer-en-c/a-l-assaut-des-pointeurs
19980	19978	references	1894236	0	https://openclassrooms.com/fr/courses/1894236-programmez-avec-le-langage-c
6173501	0	requires	6173491	0	https://openclassrooms.com/fr/courses/6173491-apprenez-a-utiliser-la-ligne-de-commande-dans-un-terminal
6173501	6173508	references	6106191	0	https://openclassrooms.com/fr/courses/6106191-installez-votre-environnement-de-developpement-java-avec-eclipse
918836	0	requires	1603881	0	https://openclassrooms.com/informatique/cours/apprenez-a-creer-votre-site-web-avec-html5-et-css3
918836	4237646	references	1603881	0	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3
918836	4240011	references	918836	0	https://openclassrooms.com/courses/918836/creer-des-images-en-php#/id/r-916098
918836	6964512	references	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql/proteger-un-dossier-avec-un-htaccess
918836	4778351	references	4670706	0	https://openclassrooms.com/courses/adoptez-une-architecture-mvc-en-php
918836	4778351	references	1665806	0	https://openclassrooms.com/courses/programmez-en-oriente-objet-en-php
918836	4778351	references	5489656	0	https://openclassrooms.com/fr/courses/5489656-construisez-un-site-web-a-l-aide-du-framework-symfony-4
5641721	0	requires	7162856	0	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github
5641721	0	requires	6173491	0	https://openclassrooms.com/fr/courses/6173491-apprenez-a-utiliser-la-ligne-de-commande-dans-un-terminal
4262331	4262506	references	43538	37813	https://openclassrooms.com/courses/reprenez-le-controle-a-l-aide-de-linux/la-console-ca-se-mange
4262331	4262506	references	43538	0	https://openclassrooms.com/courses/reprenez-le-controle-a-l-aide-de-linux
4262331	4262686	references	4302126	0	https://openclassrooms.com/courses/decouvrez-la-programmation-orientee-objet-avec-python
4262331	4268076	references	4452741	0	https://openclassrooms.com/fr/courses/4452741-decouvrez-les-librairies-python-pour-la-data-science
4262331	4264001	references	4302126	0	https://openclassrooms.com/courses/decouvrez-la-programmation-orientee-objet-avec-python
4262331	4264121	references	1603881	0	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3
4366701	4384797	references	3829076	0	https://openclassrooms.com/courses/lancez-une-campagne-facebook-ads
4366701	4384797	references	4011851	0	https://openclassrooms.com/courses/initiez-vous-au-machine-learning
4366701	4385034	references	19980	19978	https://openclassrooms.com/courses/apprenez-a-programmer-en-c/les-tables-de-hachage
4366701	4385470	references	4262331	0	https://openclassrooms.com/courses/demarrez-votre-projet-avec-python
6173491	6349958	references	43538	37813	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux/37813-la-console-ca-se-mange
5489551	7183061	requires	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
5489551	7181709	references	5489551	5804091	https://openclassrooms.com/fr/courses/5489551-creez-un-site-moderne-et-professionnel-avec-wordpress/5804091-initiez-vous-au-fonctionnement-d-un-site-web
5489551	7181798	references	5489551	5804171	https://openclassrooms.com/fr/courses/5489551-creez-un-site-moderne-et-professionnel-avec-wordpress-5/5804171-integrez-des-fonctionnalites-complementaires-grace-aux-extensions
5489551	7183073	references	5489551	0	https://openclassrooms.com/fr/courses/5489551/parts/5804161/unsplash.com
5489551	7183074	references	5489551	0	https://openclassrooms.com/en/courses/5489551/parts/5804166/coverr.co
5489551	7183281	references	5561431	0	https://openclassrooms.com/fr/courses/5561431-augmentez-votre-trafic-grace-au-referencement-naturel-seo
5489551	7183281	references	5922626	0	https://openclassrooms.com/fr/courses/5922626-optimisez-le-referencement-de-votre-site-seo-en-ameliorant-ses-performances-techniques
1894236	1898632	references	1894236	0	https://openclassrooms.com/courses/programmez-avec-le-langage-c/les-pointeurs-1
1946386	6874885	references	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3?status=published
1946386	6874885	references	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql
1946386	6874885	references	4262331	0	https://openclassrooms.com/courses/demarrez-votre-projet-avec-python
1946386	6874885	references	6175841	0	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript
1946386	6874885	references	43538	0	https://openclassrooms.com/courses/reprenez-le-controle-a-l-aide-de-linux
5543061	0	requires	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
5543061	0	requires	6175841	0	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript
5543061	5577476	references	1603881	1605060	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1605060-mettre-en-place-le-css#/id/r-1604993
5543061	5577476	references	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
6390246	0	requires	6175841	0	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript
6390246	0	requires	5543061	0	https://openclassrooms.com/fr/courses/5543061-ecrivez-du-javascript-pour-le-web
6390246	0	requires	5641721	0	https://openclassrooms.com/fr/courses/5641721-utilisez-git-et-github-pour-vos-projets-de-developpement
6390246	0	requires	5671626	0	https://openclassrooms.com/en/courses/5671626-manage-and-deploy-your-project-with-git
4668271	5086918	requires	43538	39044	https://openclassrooms.com/courses/reprenez-le-controle-a-l-aide-de-linux/les-utilisateurs-et-les-droits#/id/r-38733
6391096	0	requires	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
6391096	0	requires	6106181	0	https://openclassrooms.com/fr/courses/6106181-simplifiez-vous-le-css-avec-sass
6391096	0	requires	6175841	0	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript
6391096	6503353	references	5543061	5577726	https://openclassrooms.com/fr/courses/5543061-ecrivez-du-javascript-pour-le-web/5577726-optimisez-votre-code
6391096	6504178	references	6106181	0	https://openclassrooms.com/fr/courses/6106181-simplifiez-vous-le-css-avec-sass
6391096	6504178	references	6173491	0	https://openclassrooms.com/fr/courses/6173491-apprenez-a-utiliser-la-ligne-de-commande-dans-un-terminal
6391096	6504206	references	3505451	0	https://openclassrooms.com/en/courses/3505451-introduction-to-jquery
7162856	0	requires	6173491	0	https://openclassrooms.com/fr/courses/6173491-apprenez-a-utiliser-la-ligne-de-commande-dans-un-terminal
7162856	7165726	references	7162856	7165703	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github/7165703-decouvrez-la-magie-du-controle-de-versions?status=draft
7162856	7165726	references	7162856	7165721	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github/7165721-installez-git-sur-votre-ordinateur?status=draft
7162856	7165726	references	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
7162856	7165678	references	7162856	7165726	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github/7165726-travaillez-a-partir-d-un-nouveau-projet?status=draft
7162856	7165666	references	43538	41773	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux/41773-la-connexion-securisee-a-distance-avec-ssh
4902061	0	requires	1916641	0	https://openclassrooms.com/fr/courses/1916641-dynamisez-vos-sites-web-avec-javascript
6573181	0	requires	1946386	0	https://openclassrooms.com/fr/courses/1946386-comprendre-le-web
6573181	0	requires	5641721	0	https://openclassrooms.com/fr/courses/5641721-utilisez-git-et-github-pour-vos-projets-de-developpement
6573181	6817216	references	1946386	6874807	https://openclassrooms.com/fr/courses/1946386-comprendre-le-web/6874807-decouvrez-les-protocoles
6573181	6818386	references	5641721	0	https://openclassrooms.com/fr/courses/5641721-utilisez-git-et-github-pour-vos-projets-de-developpement
6573181	6820251	references	7162856	7165707	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github/7165707-saisissez-lutilite-des-depots-distants-sur-github
6573181	6820251	references	7162856	0	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github
4302126	0	requires	4262331	0	https://openclassrooms.com/courses/demarrez-votre-projet-avec-python
4302126	4302133	references	4262331	0	https://openclassrooms.com/courses/demarrez-votre-projet-avec-python
4302126	4303896	references	4262331	0	https://openclassrooms.com/courses/demarrez-votre-projet-avec-python
4302126	4303986	references	4262331	0	https://openclassrooms.com/courses/demarrez-votre-projet-avec-python/ajoutez-un-peu-de-logique-avec-les-conditions#/id/r-4332072
4302126	4312971	references	4262331	0	https://openclassrooms.com/courses/apprenez-a-programmer-en-python/premiere-approche-des-classes#/id/r-2232992
4517166	0	requires	6173501	0	https://openclassrooms.com/fr/courses/6173501-debutez-la-programmation-avec-java
5489656	0	requires	918836	0	https://openclassrooms.com/fr/courses/918836-concevez-votre-site-web-avec-php-et-mysql
5489656	0	requires	1665806	0	https://openclassrooms.com/fr/courses/1665806-programmez-en-oriente-objet-en-php
5489656	0	requires	1233741	0	https://openclassrooms.com/fr/courses/1233741-gerez-vos-codes-source-avec-git
5489656	7171301	references	918836	0	https://openclassrooms.com/fr/courses/918836-concevez-votre-site-web-avec-php-et-mysql?status=published
5489656	5489663	references	3449001	0	https://openclassrooms.com/fr/courses/3449001-utilisez-des-api-rest-dans-vos-projets-web
5489656	5516991	references	1665806	1668103	https://openclassrooms.com/fr/courses/1665806-programmez-en-oriente-objet-en-php/1668103-les-design-patterns#/id/r-1668102
5489656	5516991	references	1665806	1668103	https://openclassrooms.com/fr/courses/1665806-programmez-en-oriente-objet-en-php/1668103-les-design-patterns#/id/r-1668014
5489656	5516996	references	4939956	4940626	https://openclassrooms.com/fr/courses/4939956-surveillez-la-performance-de-votre-application-php/4940626-decouvrez-le-web-profiler-de-symfony
5489656	5517026	references	2091901	2863569	https://openclassrooms.com/fr/courses/2091901-protegez-vous-efficacement-contre-les-failles-web/2863569-la-csrf
5489656	5517031	references	4055451	4457193	https://openclassrooms.com/fr/courses/4055451-modelisez-implementez-et-requetez-une-base-de-donnees-relationnelle-avec-uml-et-sql/4457193-apprehendez-les-objets-et-le-modele-relationnel
5489656	5517031	references	4449026	4538696	https://openclassrooms.com/fr/courses/4449026-initiez-vous-a-lalgebre-relationnelle-avec-le-langage-sql/4538696-comprenez-les-bases-de-donnees-sql
5489656	5517031	references	5489656	5517051	https://openclassrooms.com/fr/courses/5489656-construisez-un-site-web-a-l-aide-du-framework-symfony-4/5517051-installez-symfony-4
5489656	5517041	references	4087056	4419446	https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4419446-premiers-pas-avec-phpunit-et-les-tests-unitaires
5489656	5517046	references	4810836	4810843	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services/4810843-quest-ce-que-le-cloud
5489656	5517046	references	1233741	0	https://openclassrooms.com/fr/courses/1233741-gerez-vos-codes-source-avec-git
5489656	5517046	references	43538	41773	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux/41773-la-connexion-securisee-a-distance-avec-ssh#ss_part_5
5489656	6731411	references	3504461	4270571	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270571-apprenez-le-test-driven-development-tdd
6390311	0	requires	6390246	0	https://openclassrooms.com/fr/courses/6390246-passez-au-full-stack-avec-node-js-express-et-mongodb
6106181	0	requires	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
6106181	0	requires	7162856	7165692	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github/7165692-travaillez-a-partir-d-un-projet-existant
6106181	6598491	references	1603881	1605551	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1605551-ajoutez-de-la-couleur-et-un-fond
6106181	6598491	references	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
6106181	6599201	references	6173491	0	https://openclassrooms.com/fr/courses/6173491-apprenez-a-utiliser-la-ligne-de-commande-dans-un-terminal
6106181	6599971	references	6106181	6596483	https://openclassrooms.com/en/courses/6106181-simplifiez-vous-le-sass-avec-css/6596483-decouvrez-sass-et-sa-syntaxe?status=draft
7008001	0	requires	5543061	0	https://openclassrooms.com/fr/courses/5543061-ecrivez-du-javascript-pour-le-web
7008001	7134597	references	7008001	7135204	https://openclassrooms.com/fr/courses/7008001-debutez-avec-react/7135204-prenez-en-main-create-react-app
7008001	7134597	references	5543061	5543068	https://openclassrooms.com/fr/courses/5543061-ecrivez-du-javascript-pour-le-web/5543068-comprenez-ce-quest-le-dom
7008001	7135359	references	6691346	0	https://openclassrooms.com/fr/courses/6691346-concevez-un-contenu-web-accessible
7008001	7136084	references	5543061	5578156	https://openclassrooms.com/fr/courses/5543061-ecrivez-du-javascript-pour-le-web/5578156-ecoutez-des-evenements
7008001	7136837	references	5511091	0	https://openclassrooms.com/fr/courses/5511091-organisez-votre-application-avec-la-logique-redux
7008001	7137137	references	5511091	0	https://openclassrooms.com/fr/courses/5511091-organisez-votre-application-avec-la-logique-redux
7008001	7137137	references	4805776	0	https://openclassrooms.com/fr/courses/4805776-mettez-en-place-un-systeme-de-veille-informationnelle
6817086	6953954	references	6692406	0	https://openclassrooms.com/fr/courses/6692406-developpez-vos-soft-skills
6817086	6954234	references	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
6817086	6954234	references	6175841	0	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript
6817086	6955940	references	1946386	0	https://openclassrooms.com/fr/courses/1946386-comprendre-le-web
6817086	6955940	references	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
6817086	6955940	references	5641721	0	https://openclassrooms.com/en/courses/5641721-utilisez-git-et-github-pour-vos-projets-de-developpement
6817086	6956050	references	6045521	0	https://openclassrooms.com/en/courses/6045521-preparez-vous-aux-tests-techniques-pour-devenir-developpeur
6817086	6956144	references	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
4425076	0	requires	1603881	0	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3/les-formulaires-8
4425076	0	requires	1603881	0	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3
4425076	0	requires	4262331	0	https://openclassrooms.com/courses/demarrez-votre-projet-avec-python
4425076	0	requires	4302126	0	https://openclassrooms.com/courses/decouvrez-la-programmation-orientee-objet-avec-python
4425076	0	requires	4425111	4463278	https://openclassrooms.com/courses/manipulez-des-donnees-avec-python-1/travaillez-dans-un-environnement-virtuel
4425076	4631113	requires	4425111	4464009	https://openclassrooms.com/courses/manipulez-des-donnees-avec-python-1/utilisez-des-expressions-regulieres
4425076	4631346	requires	4055451	0	https://openclassrooms.com/courses/faites-une-base-de-donnees-avec-uml
4425076	4631346	requires	4055451	4457193	https://openclassrooms.com/courses/faites-une-base-de-donnees-avec-uml/apprehendez-les-objets-et-le-modele-relationnel
4425076	4630835	references	4425111	4463278	https://openclassrooms.com/courses/manipulez-des-donnees-avec-python-1/travaillez-dans-un-environnement-virtuel
4425076	4630835	references	4425111	0	https://openclassrooms.com/courses/manipulez-des-donnees-avec-python-1
4425076	4630835	references	4425066	4525912	https://openclassrooms.com/courses/introduction-a-flask/ajoutez-une-nouvelle-table-dans-la-base-de-donnees#/id/r-4525819
4425076	4630835	references	4425066	0	https://openclassrooms.com/courses/introduction-a-flask
4425076	4631014	references	4087036	0	https://openclassrooms.com/courses/construisez-une-api-rest-avec-symfony/une-architecture-pas-un-protocole#/id/r-4280629
4425076	4631265	references	4055451	4457718	https://openclassrooms.com/courses/faites-une-base-de-donnees-avec-uml/mettez-en-oeuvre-les-differents-types-de-relations-a-laide-des-cles-etrangeres
4425076	4631930	references	4087036	0	https://openclassrooms.com/courses/construisez-une-api-rest-avec-symfony/une-architecture-pas-un-protocole#/id/r-4295126
4425076	4631930	references	1603881	0	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3/les-formulaires-8
4425076	4631930	references	1603881	0	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3
4425076	4632496	references	4425126	0	https://openclassrooms.com/courses/testez-un-projet-python
4425076	4632496	references	4425126	4435374	https://openclassrooms.com/courses/testez-un-projet-python/decouvrez-le-test-driven-development
4425076	4632496	references	4425066	4526533	https://openclassrooms.com/courses/introduction-a-flask/testez-le-parcours-utilisateur-avec-les-tests-fonctionnels
4425076	4632496	references	4425066	0	https://openclassrooms.com/courses/introduction-a-flask
4425076	4632636	references	4425066	4526644	https://openclassrooms.com/courses/introduction-a-flask/deployez-efficacement-sur-le-cloud-avec-heroku
4425076	4632636	references	4425066	0	https://openclassrooms.com/courses/introduction-a-flask
4425076	4632636	references	5641721	0	https://openclassrooms.com/courses/gerer-son-code-avec-git-et-github
1665806	0	requires	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql
1665806	1666490	references	1665806	1666289	https://openclassrooms.com/fr/courses/1665806-programmez-en-oriente-objet-en-php/1666289-manipulation-de-donnees-stockees
1665806	2650041	references	1665806	0	https://openclassrooms.com/courses/courses/programmez-en-oriente-objet-en-php/les-interfaces-1
1665806	2650041	references	1665806	0	https://openclassrooms.com/courses/courses/programmez-en-oriente-objet-en-php/les-interfaces-1#r-1667173
1665806	2650041	references	535674	0	https://openclassrooms.com/courses/allez-plus-loin-avec-les-variables
1665806	2650041	references	535674	0	https://openclassrooms.com/courses/allez-plus-loin-avec-les-variables#r-535472
1665806	1668270	references	4670706	0	https://openclassrooms.com/fr/courses/4670706-adoptez-une-architecture-mvc-en-php
6106191	6250076	references	4975451	4975458	https://openclassrooms.com/fr/courses/4975451-demarrez-votre-projet-avec-java/4975458-decouvrez-lunivers-java
6106191	6250106	references	2342361	0	https://openclassrooms.com/fr/courses/2342361-gerez-votre-code-avec-git-et-github
6106191	6250106	references	5641721	0	https://openclassrooms.com/fr/courses/5641721-utilisez-git-et-github-pour-vos-projets-de-developpement
5919246	0	requires	1603881	0	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3
5919246	0	requires	6106181	0	https://openclassrooms.com/fr/courses/6106181-simplifiez-vous-le-css-avec-sass
5919246	6340918	references	5543061	5543068	https://openclassrooms.com/fr/courses/5543061-ecrivez-du-javascript-pour-le-web/5543068-comprenez-ce-quest-le-dom
5919246	6340919	references	1603881	1606402	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1606402-decouvrez-dautres-techniques-de-mise-en-page
4670706	0	requires	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql
4670706	0	requires	918836	6964512	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql/tp-un-blog-avec-des-commentaires
4670706	0	references	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql
4670706	4670713	references	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql
4670706	4670713	references	5489656	0	https://openclassrooms.com/courses/developpez-votre-site-web-avec-le-framework-symfony
4670706	4671096	references	918836	0	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql
4670706	4671096	references	918836	6964512	https://openclassrooms.com/courses/concevez-votre-site-web-avec-php-et-mysql/tp-un-blog-avec-des-commentaires
4670706	4735671	references	1665806	0	https://openclassrooms.com/courses/programmez-en-oriente-objet-en-php
4670706	4759306	references	1665806	0	https://openclassrooms.com/courses/programmez-en-oriente-objet-en-php
4670706	4759306	references	5489656	0	https://openclassrooms.com/courses/developpez-votre-site-web-avec-le-framework-symfony
6943241	0	requires	6173491	0	https://openclassrooms.com/fr/courses/6173491-apprenez-a-utiliser-la-ligne-de-commande-dans-un-terminal
6943241	0	requires	5641721	0	https://openclassrooms.com/fr/courses/5641721-utilisez-git-et-github-pour-vos-projets-de-developpement
6943241	7056001	references	5543061	0	https://openclassrooms.com/en/courses/5543061-ecrivez-du-javascript-pour-le-web?status=published
6943241	7117191	references	5641721	0	https://openclassrooms.com/fr/courses/5641721-utilisez-git-et-github-pour-vos-projets-de-developpement
4425111	0	requires	4262331	0	https://openclassrooms.com/courses/demarrez-votre-projet-avec-python
4425111	0	requires	4302126	0	https://openclassrooms.com/courses/decouvrez-la-programmation-orientee-objet-avec-python
4425111	4463563	references	4425126	4434934	https://openclassrooms.com/courses/testez-un-projet-python/decouvrez-les-tests
4425111	4463563	references	4425126	4435374	https://openclassrooms.com/courses/testez-un-projet-python/decouvrez-le-test-driven-development
4425111	4463726	references	4449026	0	https://openclassrooms.com/courses/initiez-vous-a-lalgebre-relationnelle-avec-le-langage-sql
4425111	4463726	references	4525256	0	https://openclassrooms.com/courses/initiez-vous-au-langage-de-statistiques-r
4425111	4463871	references	4302126	0	https://openclassrooms.com/courses/decouvrez-la-programmation-orientee-objet-avec-python
